Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,BB_Width,Daily_Return,Volatility_20,Price_Change,HL_Range,OC_Range,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Close_Lag_7
2013-11-11,1281.0,1281.800048828125,1281.0,1281.5999755859375,5,1319.4250061035157,1329.2220043945313,1416.6254998779298,1318.4564060865391,38.80800674052368,-4.614009390681758,-1.025143013328506,-3.588866377353252,1365.415242333498,1319.4250061035157,1273.4347698735332,91.98047245996486,-2.0183504903717453,0.9750303923837444,-26.4000244140625,0.800048828125,0.5999755859375,1308.0,1323.5999755859375,1313.5,1314.5999755859375,1334.0
2013-11-12,1271.0999755859375,1282.300048828125,1271.0999755859375,1282.300048828125,3,1320.0150085449218,1327.0080053710938,1414.731000366211,1315.0129434904998,30.472431787139925,-6.913643715110311,-2.202843153684867,-4.710800561425444,1363.6024955426196,1320.0150085449218,1276.427521547224,87.1749739953957,0.05462494191039724,0.9694486730744871,0.7000732421875,11.2000732421875,11.2000732421875,1281.5999755859375,1308.0,1323.5999755859375,1313.300048828125,1325.699951171875
2013-11-13,1268.300048828125,1280.5,1268.300048828125,1274.0,17,1319.5750061035155,1324.2280053710938,1412.7890002441407,1311.106948872357,27.20421165730518,-9.298675713813736,-3.622009665710641,-5.676666048103096,1364.88779876653,1319.5750061035155,1274.262213440501,90.62558532602907,-0.6472782119684273,0.9561936945115264,-8.300048828125,12.199951171875,5.699951171875,1282.300048828125,1281.5999755859375,1308.0,1313.5,1314.5999755859375
2013-11-14,1286.199951171875,1293.300048828125,1278.0999755859375,1280.199951171875,29,1318.2350036621094,1321.9620043945313,1410.8129998779298,1308.1634252818349,24.056593814717928,-10.566739713744482,-5.010955675317409,-5.555784038427073,1366.5961138347811,1318.2350036621094,1269.8738934894377,96.72222034534343,0.48665236827905023,0.8543275598993152,6.199951171875,15.2000732421875,-6.0,1274.0,1282.300048828125,1281.5999755859375,1323.5999755859375,1313.300048828125
2013-11-15,1287.300048828125,1288.5,1281.5,1287.699951171875,16,1316.679998779297,1320.2960034179687,1408.9319995117187,1306.2145229856483,25.40535394296907,-10.841527865100716,-6.177070113274071,-4.664457751826645,1366.92779525827,1316.679998779297,1266.432202300324,100.49559295794597,0.585845983913269,0.8375177028477927,7.5,7.0,0.39990234375,1280.199951171875,1274.0,1282.300048828125,1308.0,1313.5
2013-11-18,1272.199951171875,1284.800048828125,1272.199951171875,1284.699951171875,10,1315.0749938964843,1318.1940014648437,1407.0154992675782,1304.1655161462413,19.871251589713864,-11.172583791489615,-7.176172848917179,-3.9964109425724352,1367.3177132818485,1315.0749938964843,1262.8322745111202,104.48543877072825,-0.2329735275108047,0.83789768632801,-3.0,12.60009765625,12.5,1287.699951171875,1280.199951171875,1274.0,1281.5999755859375,1323.5999755859375
2013-11-19,1273.4000244140625,1275.199951171875,1271.0,1274.199951171875,10,1313.089990234375,1316.1280004882813,1405.0154992675782,1301.3116528153494,21.293061355064665,-12.142242038187533,-8.16938668677125,-3.972855351416282,1368.444858770085,1313.089990234375,1257.735121698665,110.70973707142002,-0.8173114656400582,0.8521730926943183,-10.5,4.199951171875,0.7999267578125,1284.699951171875,1287.699951171875,1280.199951171875,1282.300048828125,1308.0
2013-11-20,1257.9000244140625,1269.0,1241.9000244140625,1269.0,120,1309.9449890136718,1314.1919995117187,1402.9994995117188,1298.2343525472209,21.590884839793247,-13.178383583776395,-9.17118606617228,-4.007197517604114,1367.8869857542218,1309.9449890136718,1252.002992273122,115.88399348109988,-0.40809538307489124,0.7744821597377459,-5.199951171875,27.0999755859375,11.0999755859375,1274.199951171875,1284.699951171875,1287.699951171875,1274.0,1281.5999755859375
2013-11-21,1243.5,1247.0999755859375,1236.5,1245.699951171875,90,1305.5049865722656,1311.9059985351562,1400.842999267578,1293.2310762257594,19.088075589315167,-15.69868773730741,-10.476686400399307,-5.222001336908102,1368.878997639397,1305.5049865722656,1242.130975505134,126.74802213426301,-1.836095258323478,0.8445985962691477,-23.300048828125,10.5999755859375,2.199951171875,1269.0,1274.199951171875,1284.699951171875,1280.199951171875,1282.300048828125
2013-11-22,1244.0,1247.0,1241.4000244140625,1243.199951171875,77,1300.3549865722657,1310.3119970703126,1398.7014990234375,1288.4662071730086,20.44699184412177,-17.693812783665862,-11.920111677052619,-5.7737011066132435,1366.4850774481981,1300.3549865722657,1234.2248956963333,132.26018175186482,-0.20069038275615236,0.7958407033475094,-2.5,5.5999755859375,-0.800048828125,1245.699951171875,1269.0,1274.199951171875,1287.699951171875,1274.0
2013-11-25,1241.0999755859375,1241.0999755859375,1229.0,1231.0999755859375,19,1294.3399841308594,1308.36599609375,1396.5244989013672,1283.0027565456685,18.768963339013254,-20.020546268053522,-13.5401985952528,-6.480347672800722,1362.7654379012895,1294.3399841308594,1225.9145303604294,136.85090754086013,-0.9732927977138095,0.7836404952108503,-12.0999755859375,12.0999755859375,-10.0,1243.199951171875,1245.699951171875,1269.0,1284.699951171875,1280.199951171875
2013-11-26,1241.4000244140625,1243.0,1241.4000244140625,1243.0,178417,1288.5099853515626,1306.96599609375,1394.5204986572267,1279.1929702079858,25.40126448785857,-20.66604153740036,-14.965367183682313,-5.700674353718048,1353.2960343826567,1288.5099853515626,1223.7239363204685,129.57209806218816,0.966617224437738,0.8130532082164189,11.9000244140625,1.5999755859375,1.5999755859375,1231.0999755859375,1243.199951171875,1245.699951171875,1274.199951171875,1287.699951171875
2013-11-27,1237.800048828125,1254.800048828125,1235.5,1241.5999755859375,82331,1283.549981689453,1305.95599609375,1392.4674987792969,1275.612685005886,19.539398028738205,-21.047943863652335,-16.181882519676318,-4.866061343976018,1346.6474305648937,1283.549981689453,1220.4525328140123,126.19489775088141,-0.11263269622385774,0.7850018279434685,-1.4000244140625,19.300048828125,3.7999267578125,1243.0,1231.0999755859375,1243.199951171875,1269.0,1284.699951171875
2013-11-29,1250.5999755859375,1254.5,1233.699951171875,1237.800048828125,9203,1278.7399841308593,1303.4539965820313,1390.450999145508,1272.011481560385,21.416969357182765,-21.410420540243422,-17.22759012378974,-4.182830416453683,1340.292270399578,1278.7399841308593,1217.1876978621406,123.10457253743743,-0.30605080803253193,0.7845838861881156,-3.7999267578125,20.800048828125,-12.7999267578125,1241.5999755859375,1243.0,1231.0999755859375,1245.699951171875,1274.199951171875
2013-12-02,1222.300048828125,1251.5,1217.800048828125,1251.4000244140625,4979,1275.0249877929687,1301.5319970703124,1388.5419995117188,1270.0484856416876,36.27274946732954,-20.365520504617507,-17.85517619995529,-2.5103443046622154,1333.5371721746794,1275.0249877929687,1216.512803411258,117.02436876342153,1.098721526050439,0.8473912796876446,13.5999755859375,33.699951171875,29.0999755859375,1237.800048828125,1241.5999755859375,1243.0,1243.199951171875,1269.0
2013-12-03,1221.699951171875,1225.699951171875,1215.5999755859375,1219.199951171875,1932,1270.2549865722656,1299.3739965820312,1386.5879992675782,1265.205768073134,27.703145704505303,-21.883447738137875,-18.660830507591808,-3.222617230546067,1330.7053254722591,1270.2549865722656,1209.804647672272,120.90067779998708,-2.5731239103390924,0.9847460824876032,-32.2000732421875,10.0999755859375,-2.5,1251.4000244140625,1237.800048828125,1241.5999755859375,1231.0999755859375,1245.699951171875
2013-12-04,1248.199951171875,1250.4000244140625,1212.9000244140625,1225.0999755859375,1823,1265.8449829101562,1297.4519970703125,1384.6899993896484,1261.3861687886392,32.42270560865356,-22.352665728655893,-19.399197551804626,-2.953468176851267,1325.9410314428483,1265.8449829101562,1205.7489343774641,120.19209706538413,0.48392590636108235,1.0017099501680475,5.9000244140625,37.5,-23.0999755859375,1219.199951171875,1251.4000244140625,1237.800048828125,1243.0,1243.199951171875
2013-12-05,1233.199951171875,1241.5,1218.5999755859375,1240.0,446,1262.1699829101562,1295.797998046875,1383.0474993896485,1259.349390808769,36.40056228309401,-21.27694949185843,-19.774747939815388,-1.5022015520430436,1318.8902410041803,1262.1699829101562,1205.4497248161322,113.44051618804815,1.216229263814661,1.0586450105944702,14.9000244140625,22.9000244140625,6.800048828125,1225.0999755859375,1219.199951171875,1251.4000244140625,1241.5999755859375,1231.0999755859375
2013-12-06,1230.300048828125,1242.0,1213.0,1228.699951171875,1032,1257.424981689453,1293.667998046875,1381.2909991455078,1256.4303965576362,30.54090963259759,-21.09310790809991,-20.038419933472294,-1.0546879746276154,1308.058733204729,1257.424981689453,1206.7912301741771,101.26750303055178,-0.9112942603326624,1.0372977851971765,-11.300048828125,29.0,-1.60009765625,1240.0,1225.0999755859375,1219.199951171875,1237.800048828125,1243.0
2013-12-09,1235.300048828125,1243.199951171875,1229.0,1230.199951171875,352,1253.534979248047,1291.8419970703126,1379.544998779297,1253.9322589018493,31.84544818724484,-20.589037061473164,-20.14854335907247,-0.4404937024006941,1299.552520969973,1253.534979248047,1207.5174375261208,92.03508344385227,0.12208025226738695,1.024373278810402,1.5,14.199951171875,-5.10009765625,1228.699951171875,1240.0,1225.0999755859375,1251.4000244140625,1241.5999755859375
2013-12-10,1262.4000244140625,1267.0,1239.0,1239.0,882,1251.40498046875,1289.70599609375,1377.7734985351562,1252.510139006435,38.140189883309446,-19.25747866188408,-19.97033041963479,0.7128517577507125,1295.870344636979,1251.40498046875,1206.9396163005208,88.93072833645829,0.7153348380271263,0.963768503931145,8.800048828125,28.0,-23.4000244140625,1230.199951171875,1228.699951171875,1240.0,1219.199951171875,1237.800048828125
2013-12-11,1258.5,1261.9000244140625,1252.0999755859375,1261.9000244140625,147,1250.3849792480469,1288.3839965820312,1376.018998413086,1253.4044138071615,47.86274346968787,-16.1679938808918,-19.209863111886193,3.0418692309943935,1292.7527513820435,1250.3849792480469,1208.0172071140503,84.73554426799319,1.8482667000857544,1.0635166906752727,22.9000244140625,9.800048828125,3.4000244140625,1239.0,1230.199951171875,1228.699951171875,1225.0999755859375,1251.4000244140625
2013-12-12,1226.0,1255.4000244140625,1225.9000244140625,1253.5,609,1249.3599792480468,1287.6839965820313,1374.306498413086,1253.4135172540985,52.57937789432212,-14.233294146696153,-18.214549318848185,3.981255172152032,1290.2897141559843,1249.3599792480468,1208.4302443401093,81.85946981587495,-0.6656648111218577,1.0640454538666209,-8.4000244140625,29.5,27.5,1261.9000244140625,1239.0,1230.199951171875,1240.0,1219.199951171875
2013-12-13,1235.699951171875,1239.0,1222.199951171875,1226.699951171875,446,1246.6849792480468,1285.9779956054688,1372.5419982910157,1250.8693681034106,45.29915183856415,-14.693196607370965,-17.51027877655274,2.817082169181777,1286.0928750703229,1246.6849792480468,1207.2770834257708,78.81579164455206,-2.1380174573693678,1.1494677976629952,-26.800048828125,16.800048828125,-9.0,1253.5,1261.9000244140625,1239.0,1228.699951171875,1225.0999755859375
2013-12-16,1245.5,1250.5999755859375,1228.9000244140625,1238.4000244140625,242,1244.2199829101562,1284.4219970703125,1370.8299981689454,1249.6818115615679,52.08453300353732,-13.952736036074157,-16.798770228457027,2.84603419238287,1278.6829427921555,1244.2199829101562,1209.757023028157,68.92591976399854,0.9537844385670846,1.1656538600783637,11.7000732421875,21.699951171875,-7.0999755859375,1226.699951171875,1253.5,1261.9000244140625,1230.199951171875,1240.0
2013-12-17,1231.199951171875,1240.4000244140625,1231.199951171875,1237.0,22,1241.8349853515624,1282.88599609375,1369.1269982910155,1248.4740199842756,48.17740354166327,-13.325280430213297,-16.10407226880828,2.7787918385949837,1270.6402852069255,1241.8349853515624,1213.0296854961994,57.61059971072609,-0.11305106479829741,1.1657215627474213,-1.4000244140625,9.2000732421875,5.800048828125,1238.4000244140625,1226.699951171875,1253.5,1239.0,1228.699951171875
2013-12-18,1236.0999755859375,1245.0999755859375,1217.0,1231.5,114,1239.6999877929688,1280.98599609375,1367.396498413086,1246.8574466524399,47.00653331818613,-13.120575548923853,-15.507372924831396,2.386797375907543,1264.4490304836968,1239.6999877929688,1214.950945102241,49.498085381455894,-0.4446240905416343,1.157993285713169,-5.5,28.0999755859375,-4.5999755859375,1237.0,1238.4000244140625,1226.699951171875,1261.9000244140625,1230.199951171875
2013-12-19,1195.0,1226.5999755859375,1188.699951171875,1226.5999755859375,124,1237.5799865722656,1279.16599609375,1365.6294982910156,1244.9281636937253,46.70198884978846,-13.201557141640478,-15.046209768193213,1.844652626552735,1258.7692504525126,1237.5799865722656,1216.3907226920187,42.37852776049385,-0.39789073601806946,1.1578822611751918,-4.9000244140625,37.9000244140625,31.5999755859375,1231.5,1237.0,1238.4000244140625,1253.5,1239.0
2013-12-20,1205.0999755859375,1207.800048828125,1190.9000244140625,1190.9000244140625,204,1234.839990234375,1276.91599609375,1363.6909985351563,1239.7826266194718,34.23661364029597,-15.962418515552145,-15.229451517665,-0.7329669978871447,1264.203812358838,1234.839990234375,1205.476168109912,58.727644248926026,-2.9104803426089565,1.2599920267954021,-35.699951171875,16.9000244140625,-14.199951171875,1226.5999755859375,1231.5,1237.0,1226.699951171875,1261.9000244140625
2013-12-23,1198.4000244140625,1205.199951171875,1195.9000244140625,1205.199951171875,123,1232.939990234375,1275.2819946289062,1361.8369982910156,1236.4890384816053,45.977017138928446,-16.802843742175128,-15.544129962567027,-1.258713779608101,1264.8347339197708,1232.939990234375,1201.0452465489793,63.78948737079145,1.2007663502104915,1.2993089121517971,14.2999267578125,9.2999267578125,6.7999267578125,1190.9000244140625,1226.5999755859375,1231.5,1238.4000244140625,1253.5
2013-12-24,1205.0999755859375,1205.5999755859375,1197.699951171875,1199.800048828125,184,1231.3749938964843,1273.7619946289062,1359.9369982910157,1232.9948489907977,42.70895995463349,-17.700572596812208,-15.975418489416064,-1.7251541073961434,1266.552560003749,1231.3749938964843,1196.1974277892195,70.35513221452948,-0.448050328785643,1.2869786668509595,-5.39990234375,7.9000244140625,-5.2999267578125,1205.199951171875,1190.9000244140625,1226.5999755859375,1237.0,1226.699951171875
2013-12-26,1214.0999755859375,1215.9000244140625,1207.0999755859375,1207.0999755859375,140,1229.5799926757813,1272.493994140625,1358.0109979248048,1230.5286705712872,40.084382286783516,-17.619875147864377,-16.30430982110573,-1.315565326758648,1265.9049461296472,1229.5799926757813,1193.2550392219155,72.64990690773175,0.6084286098289926,1.2734718640786031,7.2999267578125,8.800048828125,-7.0,1199.800048828125,1205.199951171875,1190.9000244140625,1231.5,1238.4000244140625
2013-12-27,1216.0999755859375,1218.5,1212.9000244140625,1213.4000244140625,278,1228.1699951171875,1271.1059936523438,1356.1494982910156,1228.8973709372658,45.24551757728779,-16.853286355158616,-16.414105127916308,-0.4391812272423081,1264.7189822231935,1228.1699951171875,1191.6210080111814,73.0979742120121,0.5219160761781083,1.282030481574596,6.300048828125,5.5999755859375,-2.699951171875,1207.0999755859375,1199.800048828125,1205.199951171875,1226.5999755859375,1237.0
2013-12-30,1203.0999755859375,1215.0,1194.4000244140625,1215.0,351,1227.0299926757812,1269.2659936523437,1354.2719982910157,1227.5738118003833,45.27951826960404,-15.932988976751403,-16.31788189768333,0.3848929209319252,1263.736234517962,1227.0299926757812,1190.3237508336003,73.41248368436163,0.1318588720739644,1.2821904003387423,1.5999755859375,20.5999755859375,11.9000244140625,1213.4000244140625,1207.0999755859375,1199.800048828125,1190.9000244140625,1231.5
2013-12-31,1201.9000244140625,1212.4000244140625,1182.0,1196.4000244140625,124,1224.2799926757812,1266.8179931640625,1352.2244982910156,1224.6048796683526,37.52927580398129,-16.514144479421702,-16.357134414031005,-0.15701006539069695,1261.535724589784,1224.2799926757812,1187.0242607617784,74.51146382800562,-1.5308621881430007,1.2892181437757002,-18.5999755859375,30.4000244140625,-5.5,1215.0,1213.4000244140625,1207.0999755859375,1205.199951171875,1226.5999755859375
2014-01-02,1225.0,1227.300048828125,1204.300048828125,1204.300048828125,209,1223.5349975585937,1264.5679931640625,1350.1804986572265,1222.6710862549976,31.514761661128574,-16.15106898575459,-16.315921328375723,0.16485234262113124,1261.8006655353493,1223.5349975585937,1185.269329581838,76.53133595351119,0.6603163033143122,1.1759007768702412,7.9000244140625,23.0,-20.699951171875,1196.4000244140625,1215.0,1213.4000244140625,1199.800048828125,1190.9000244140625
2014-01-03,1238.4000244140625,1239.0,1221.699951171875,1221.699951171875,142,1223.3649963378907,1262.7239916992187,1348.238998413086,1222.5785971994621,40.35191549880003,-14.294523964881591,-15.911641855676898,1.6171178907953063,1261.6316002272633,1223.3649963378907,1185.098392448518,76.53320777874524,1.4448145510482568,1.2179504289787242,17.39990234375,17.300048828125,-16.7000732421875,1204.300048828125,1196.4000244140625,1215.0,1207.0999755859375,1205.199951171875
2014-01-06,1237.800048828125,1247.0,1221.9000244140625,1232.800048828125,127,1223.0049987792968,1260.7419921875,1346.3389984130858,1223.5520687831443,52.04564173351476,-11.79158746637836,-15.087630977817192,3.296043511438832,1260.7445118619098,1223.0049987792968,1185.2654856966838,75.47902616522606,0.9085780551601585,1.2035482927107584,11.10009765625,25.0999755859375,-5.0,1221.699951171875,1204.300048828125,1196.4000244140625,1213.4000244140625,1199.800048828125
2014-01-07,1229.4000244140625,1242.4000244140625,1226.300048828125,1239.300048828125,73,1223.5350036621094,1258.8379931640625,1344.4804986572265,1225.0518764064757,50.31272612520752,-9.177701748561049,-13.905645131965963,4.727943383404915,1261.903753546301,1223.5350036621094,1185.1662537779177,76.73749976838326,0.5272550083185612,1.1905317739592178,6.5,16.0999755859375,9.9000244140625,1232.800048828125,1221.699951171875,1204.300048828125,1215.0,1207.0999755859375
2014-01-08,1225.300048828125,1227.5,1218.5999755859375,1227.5,189,1223.4000061035156,1256.463994140625,1342.5824987792969,1225.2850310344304,46.92157743840307,-7.966510830593734,-12.717818271691518,4.751307441097785,1261.688934777603,1223.4000061035156,1185.1110774294282,76.5778573481748,-0.9521543099496377,1.2111501252566337,-11.800048828125,8.9000244140625,2.199951171875,1239.300048828125,1232.800048828125,1221.699951171875,1196.4000244140625,1213.4000244140625
2014-01-09,1229.300048828125,1229.300048828125,1225.800048828125,1225.800048828125,7,1222.740008544922,1253.9519946289063,1340.732498779297,1225.3340803481155,48.10632544241435,-7.062394269480137,-11.586733471249243,4.524339201769106,1260.345686280456,1222.740008544922,1185.1343308093878,75.21135547106815,-0.138488893839106,1.1994526510076382,-1.699951171875,3.5,-3.5,1227.5,1239.300048828125,1232.800048828125,1204.300048828125,1215.0
2014-01-10,1246.699951171875,1246.800048828125,1234.0,1235.0,58,1221.3950073242188,1251.4599951171874,1338.9149987792969,1226.2546441244856,52.7131917430462,-5.53965847404811,-10.377318471809017,4.837659997760907,1254.7921651679646,1221.3950073242188,1187.997849480473,66.79431568749169,0.7505262526845469,1.1313602130193166,9.199951171875,12.800048828125,-11.699951171875,1225.800048828125,1227.5,1239.300048828125,1221.699951171875,1196.4000244140625
2014-01-13,1250.9000244140625,1252.699951171875,1245.5,1250.5999755859375,46,1221.2500061035157,1249.6559936523438,1337.1444989013671,1228.5732471208144,72.16038642089428,-3.0390593457111663,-8.909666646589448,5.870607300878282,1254.0806315093814,1221.2500061035157,1188.41938069765,65.6612508117314,1.26315591788968,1.1625228828751188,15.5999755859375,7.199951171875,-0.300048828125,1235.0,1225.800048828125,1227.5,1232.800048828125,1204.300048828125
